time,latitude,longitude,depth,magnitude,place,time_since_last_quake,is_large_magnitude,depth_label
2016-05-14 17:20:41.370,11.505,42.8671,4.23,4.2,"2 km SE of Arta, Djibouti",-0.003138773148148148,0,Shallow
2016-01-28 21:00:36.380,12.3983,47.3986,10.0,4.4,"162 km NNW of Las Khorey, Somalia",-106.84727997685185,0,Shallow
2016-01-24 18:34:32.450,7.0885,38.4794,10.0,4.4,"2 km N of Hawassa, Ethiopia",-4.101434375,0,Shallow
2015-10-29 00:35:36.320,9.0216,39.7736,16.76,4.3,"20 km NW of Metah?ra, Ethiopia",-87.74926076388888,0,Shallow
2015-09-29 05:31:26.180,11.5672,43.3135,5.91,4.6,"13 km NNE of Loyada, Djibouti",-29.794561805555556,0,Shallow
2015-07-17 16:57:41.100,12.0532,46.3672,10.0,4.2,"160 km SE of Zinjib?r, Yemen",-73.52343842592593,0,Shallow
2015-07-15 15:33:07.460,12.0845,46.4249,10.0,4.1,"161 km SE of Zinjib?r, Yemen",-2.0587226851851854,0,Shallow
2015-07-15 13:06:02.890,12.0258,46.3268,12.37,4.3,"159 km SE of Zinjib?r, Yemen",-0.10213622685185185,0,Shallow
2015-07-14 04:08:18.450,12.0653,46.2308,15.34,4.1,"149 km SE of Zinjib?r, Yemen",-1.3734310185185186,0,Shallow
2015-07-14 03:54:15.620,12.0329,46.23,13.64,4.4,"152 km SE of Zinjib?r, Yemen",-0.009754976851851851,0,Shallow
2015-07-14 00:34:18.660,11.9528,46.3617,10.0,4.3,"168 km SE of Zinjib?r, Yemen",-0.1388537037037037,0,Shallow
2015-07-13 23:44:44.550,11.8697,46.2552,10.0,4.6,"166 km SE of Aden, Yemen",-0.03442256944444445,0,Shallow
2015-07-13 16:54:25.480,12.1896,46.1956,14.96,4.5,"136 km SE of Zinjib?r, Yemen",-0.28494293981481483,0,Shallow
2015-07-13 16:52:28.140,12.0873,46.2116,10.0,4.7,"146 km SE of Zinjib?r, Yemen",-0.0013581018518518519,0,Shallow
2015-07-13 16:51:07.710,12.1715,46.2295,10.0,4.8,"140 km SE of Zinjib?r, Yemen",-0.0009309027777777779,0,Shallow
2015-07-13 13:56:14.060,12.241,46.1392,15.18,4.3,"128 km SE of Zinjib?r, Yemen",-0.12145428240740741,0,Shallow
2015-07-13 11:30:51.390,11.9165,46.3159,16.1,4.8,"168 km SE of Zinjib?r, Yemen",-0.1009568287037037,0,Shallow
2015-07-13 11:14:04.200,11.9371,46.3703,14.31,5.0,"170 km SE of Zinjib?r, Yemen",-0.011657291666666666,1,Shallow
2015-07-13 11:12:58.450,11.7891,46.3591,15.49,4.8,"170 km NW of Ceerigaabo, Somalia",-0.0007609953703703703,0,Shallow
2015-07-09 02:16:13.240,11.9429,46.5731,15.22,4.5,"170 km NNW of Ceerigaabo, Somalia",-4.3727454861111115,0,Shallow
2015-07-09 02:15:15.840,12.0756,46.2207,14.94,4.4,"147 km SE of Zinjib?r, Yemen",-0.0006643518518518518,0,Shallow
2015-06-23 08:15:49.320,11.1668,42.3207,16.13,4.4,"9 km NW of Dikhil, Djibouti",-15.7496125,0,Shallow
2015-05-30 06:48:28.520,11.6874,43.1616,7.28,4.7,"11 km N of Djibouti, Djibouti",-24.060657407407408,0,Shallow
2015-04-14 11:04:29.430,11.7894,44.0601,10.0,4.6,"86 km ESE of Obock, Djibouti",-45.822211689814814,0,Shallow
2015-03-31 12:29:53.340,7.8935,38.1148,10.0,4.2,Ethiopia,-13.940695486111112,0,Shallow
2015-03-18 01:09:18.000,13.9749,45.9273,10.0,4.4,"18 km NNE of Jawf al Maqb?bah, Yemen",-13.472631250000001,0,Shallow
2014-12-29 16:09:52.230,7.411,38.8101,10.68,4.4,"32 km NE of Shashemen?, Ethiopia",-78.37460381944445,0,Shallow
2014-12-13 22:37:19.200,11.479,41.6783,14.55,4.6,"27 km ESE of Asaita, Ethiopia",-15.730937847222222,0,Shallow
2014-11-04 19:15:27.690,11.6578,44.0843,9.49,4.1,"93 km ESE of Obock, Djibouti",-39.14017951388889,0,Shallow
2014-10-07 04:58:48.640,12.2613,46.959,13.55,4.3,"181 km NW of Las Khorey, Somalia",-28.594896412037034,0,Shallow
2014-08-22 08:42:29.920,14.5128,39.8855,10.0,4.3,"52 km ENE of ?d?grat, Ethiopia",-45.844661111111115,0,Shallow
2014-06-20 12:42:11.850,10.6937,38.9343,10.0,4.2,"56 km WNW of Were ?lu, Ethiopia",-62.833542476851854,0,Shallow
2014-05-20 02:05:50.510,11.2336,41.903,16.37,4.1,"52 km WNW of Dikhil, Djibouti",-31.441913657407405,0,Shallow
2014-03-30 03:53:50.830,14.4812,39.73,16.48,4.6,"36 km NE of ?d?grat, Ethiopia",-50.92499629629629,0,Shallow
2014-02-11 08:33:29.860,4.8693,34.7645,10.0,4.4,"130 km E of Kapoeta, South Sudan",-46.80579826388889,0,Shallow
2013-07-11 09:46:10.860,12.666,47.974,10.0,5.0,"168 km N of Las Khorey, Somalia",-214.94952546296295,1,Shallow
2013-07-11 07:26:15.560,12.757,47.829,10.0,4.0,"181 km NNW of Las Khorey, Somalia",-0.09716782407407407,0,Shallow
2013-05-10 21:56:22.480,14.788,42.196,10.0,4.4,"81 km W of Al ?udaydah, Yemen",-61.39575324074074,0,Shallow
2013-04-13 04:19:44.410,12.687,47.957,9.2,4.3,"170 km N of Las Khorey, Somalia",-27.73377395833333,0,Shallow
2013-01-14 01:14:56.910,12.52,47.417,10.0,4.5,"172 km NNW of Las Khorey, Somalia",-89.12832754629629,0,Shallow
2012-12-03 17:52:17.340,14.875,42.229,10.0,4.7,"78 km W of Al ?udaydah, Yemen",-41.307402430555555,0,Shallow
2012-12-02 11:09:40.680,11.891,45.787,10.0,4.3,"127 km SE of Aden, Yemen",-1.2795909722222223,0,Shallow
2012-09-08 21:11:39.650,11.712,43.289,10.0,4.4,"20 km NE of Djibouti, Djibouti",-84.58195636574074,0,Shallow
2012-09-05 20:36:32.910,12.084,46.238,10.0,5.1,"148 km SE of Zinjib?r, Yemen",-3.0243835648148147,1,Shallow
2012-07-28 05:00:55.200,12.357,47.354,10.0,4.5,"161 km NW of Las Khorey, Somalia",-39.64974201388889,0,Shallow
2012-07-28 04:54:31.010,12.498,47.214,10.0,4.3,"182 km NW of Las Khorey, Somalia",-0.004446643518518518,0,Shallow
2012-07-01 16:19:13.480,13.347,41.787,10.0,4.8,"65 km S of Edd, Eritrea",-26.524508449074073,0,Shallow
2012-01-22 21:03:35.950,3.678,36.091,10.0,5.2,"82 km NE of Lodwar, Kenya",-160.8025177083333,1,Shallow
2011-12-25 10:48:20.240,13.452,40.806,10.0,4.6,"109 km WSW of Edd, Eritrea",-28.42726516203704,0,Shallow
2011-12-03 02:14:42.330,4.596,36.713,10.0,5.1,"48 km SSE of Turmi, Ethiopia",-22.356688773148147,1,Shallow
2011-10-27 07:26:27.690,11.731,44.208,10.0,4.6,"103 km ESE of Obock, Djibouti",-36.78350277777778,0,Shallow
2011-10-22 22:08:07.280,11.665,44.164,10.0,4.0,"101 km ESE of Obock, Djibouti",-4.387736226851851,0,Shallow
2011-10-22 21:30:42.540,11.872,44.11,10.0,4.8,"90 km E of Obock, Djibouti",-0.025980787037037035,0,Shallow
2011-10-22 20:03:46.930,11.774,44.188,10.0,4.7,"100 km ESE of Obock, Djibouti",-0.060365856481481475,0,Shallow
2011-10-22 20:03:32.710,11.675,44.249,10.0,4.3,"109 km ESE of Obock, Djibouti",-0.00016458333333333334,0,Shallow
2011-10-22 00:58:10.200,11.427,44.243,10.0,4.4,"108 km E of Loyada, Djibouti",-0.7953994212962963,0,Shallow
2011-10-22 00:39:34.170,11.802,44.127,10.0,4.1,"93 km ESE of Obock, Djibouti",-0.01291701388888889,0,Shallow
2011-10-22 00:13:24.080,11.758,44.222,10.0,4.1,"104 km ESE of Obock, Djibouti",-0.018172337962962963,0,Shallow
2011-10-21 23:19:14.750,11.824,44.188,10.0,4.9,"99 km E of Obock, Djibouti",-0.03760798611111111,0,Shallow
2011-10-21 22:02:34.300,11.64,44.091,10.0,4.4,"93 km ENE of Loyada, Djibouti",-0.053245949074074074,0,Shallow
2011-10-21 20:09:58.450,11.76,44.172,10.0,4.8,"98 km ESE of Obock, Djibouti",-0.07819270833333333,0,Shallow
2011-10-21 15:40:13.140,11.908,44.147,10.0,4.9,"93 km E of Obock, Djibouti",-0.18732997685185185,0,Shallow
2011-10-21 12:34:51.670,11.841,44.213,10.0,4.8,"101 km E of Obock, Djibouti",-0.1287207175925926,0,Shallow
2011-10-21 08:17:12.000,11.539,44.137,10.0,4.8,"96 km E of Loyada, Djibouti",-0.17893136574074076,0,Shallow
2011-10-21 06:51:43.320,11.593,44.076,10.0,4.3,"90 km E of Loyada, Djibouti",-0.05935972222222222,0,Shallow
2011-10-17 01:03:25.610,7.643,37.868,10.0,4.4,Ethiopia,-4.241871643518519,0,Shallow
2011-08-23 09:34:28.250,11.925,43.91,10.0,4.6,"67 km E of Obock, Djibouti",-54.64510833333334,0,Shallow
2011-08-23 04:56:52.870,12.01,44.089,10.0,4.9,"87 km E of Obock, Djibouti",-0.19277060185185185,0,Shallow
2011-08-02 23:24:32.920,9.979,43.087,10.0,5.0,"34 km WNW of Baki, Somalia",-20.230786458333334,1,Shallow
2011-07-23 21:07:27.250,12.867,47.816,10.0,4.1,"193 km NNW of Las Khorey, Somalia",-10.09520451388889,0,Shallow
2011-06-17 09:16:12.570,13.303,41.732,10.0,5.6,"69 km S of Edd, Eritrea",-36.49391990740741,1,Shallow
2011-06-12 21:41:55.800,13.377,41.62,2.5,4.6,"61 km S of Edd, Eritrea",-4.482138541666667,0,Shallow
2011-06-12 21:37:13.320,13.213,41.792,12.2,4.5,"80 km S of Edd, Eritrea",-0.0032694444444444446,0,Shallow
2011-06-12 21:31:08.720,13.34,41.542,13.1,4.6,"67 km SSW of Edd, Eritrea",-0.0042199074074074075,0,Shallow
2011-06-12 21:17:11.220,13.408,41.548,10.0,4.6,"59 km SSW of Edd, Eritrea",-0.009693287037037037,0,Shallow
2011-06-12 21:03:23.160,13.53,41.641,10.0,5.4,"44 km S of Edd, Eritrea",-0.009584027777777776,1,Shallow
2011-06-12 20:58:18.460,13.433,41.682,10.0,4.0,"55 km S of Edd, Eritrea",-0.00352662037037037,0,Shallow
2011-06-12 20:32:40.490,13.414,41.735,10.0,5.6,"57 km S of Edd, Eritrea",-0.017800578703703704,1,Shallow
2011-06-12 20:23:06.400,13.392,41.62,10.0,4.3,"60 km S of Edd, Eritrea",-0.006644560185185186,0,Shallow
2011-06-12 20:10:54.780,13.153,41.661,10.0,4.1,"86 km S of Edd, Eritrea",-0.008467824074074074,0,Shallow
2011-06-12 19:57:43.910,13.377,41.665,10.0,4.4,"61 km S of Edd, Eritrea",-0.009153587962962962,0,Shallow
2011-06-12 19:44:16.310,13.409,41.711,10.0,4.8,"57 km S of Edd, Eritrea",-0.009347222222222222,0,Shallow
2011-06-12 19:38:03.460,13.226,41.735,10.0,4.5,"78 km S of Edd, Eritrea",-0.004315393518518519,0,Shallow
2011-06-12 19:37:43.850,13.441,41.667,10.0,4.8,"54 km S of Edd, Eritrea",-0.00022696759259259257,0,Shallow
2011-06-12 19:31:19.750,13.251,41.795,10.0,4.2,"76 km S of Edd, Eritrea",-0.0044456018518518525,0,Shallow
2011-06-12 19:23:55.520,13.312,41.72,10.0,4.6,"68 km S of Edd, Eritrea",-0.005141550925925926,0,Shallow
2011-06-12 19:21:50.810,13.303,41.801,10.0,5.0,"70 km S of Edd, Eritrea",-0.0014434027777777776,1,Shallow
2011-06-12 19:03:37.210,13.428,41.727,10.0,4.2,"55 km S of Edd, Eritrea",-0.012657407407407407,0,Shallow
2011-06-12 18:56:12.850,13.262,41.765,10.0,4.0,"74 km S of Edd, Eritrea",-0.005143055555555556,0,Shallow
2011-06-12 18:48:51.500,13.353,41.818,10.0,4.0,"65 km SSE of Edd, Eritrea",-0.005108217592592593,0,Shallow
2011-06-12 18:01:21.720,13.196,41.818,10.0,4.4,"82 km S of Edd, Eritrea",-0.03298356481481482,0,Shallow
2011-06-12 17:47:20.290,13.332,41.693,10.0,4.7,"66 km S of Edd, Eritrea",-0.009738773148148147,0,Shallow
2011-06-12 17:24:38.940,13.097,41.779,10.0,4.0,"92 km S of Edd, Eritrea",-0.01575636574074074,0,Shallow
2011-06-12 17:18:09.640,13.344,41.766,10.0,4.8,"65 km S of Edd, Eritrea",-0.004505787037037037,0,Shallow
2011-06-12 17:10:34.810,12.91,41.74,10.0,4.0,"108 km W of Assab, Eritrea",-0.005264236111111111,0,Shallow
2011-06-12 17:09:06.310,12.969,41.023,10.0,4.5,"128 km SW of Edd, Eritrea",-0.0010243055555555556,0,Shallow
2011-06-12 17:00:00.600,13.311,41.696,10.0,4.2,"68 km S of Edd, Eritrea",-0.0063160879629629635,0,Shallow
2011-06-12 16:51:00.390,13.349,41.763,10.0,4.3,"64 km S of Edd, Eritrea",-0.006252430555555556,0,Shallow
2011-06-12 16:44:40.870,13.337,41.659,10.0,4.7,"65 km S of Edd, Eritrea",-0.004392592592592592,0,Shallow
2011-06-12 16:33:10.730,13.294,41.756,10.0,4.3,"70 km S of Edd, Eritrea",-0.007987731481481481,0,Shallow
2011-06-12 16:27:49.900,13.305,41.654,10.0,4.8,"69 km S of Edd, Eritrea",-0.003713310185185185,0,Shallow
2011-06-12 16:24:44.070,13.398,41.726,10.0,4.8,"59 km S of Edd, Eritrea",-0.0021508101851851853,0,Shallow
2011-06-12 16:22:11.160,13.282,41.716,10.0,4.2,"71 km S of Edd, Eritrea",-0.0017697916666666667,0,Shallow
2011-06-12 16:12:03.180,13.322,41.781,12.5,4.7,"68 km S of Edd, Eritrea",-0.007036805555555556,0,Shallow
2011-06-12 16:09:30.950,13.331,41.76,10.0,4.5,"66 km S of Edd, Eritrea",-0.0017619212962962962,0,Shallow
2011-06-12 15:38:52.000,13.339,41.637,10.0,4.0,"65 km S of Edd, Eritrea",-0.021284143518518518,0,Shallow
2011-06-12 15:37:04.110,13.42,41.694,1.9,5.1,"56 km S of Edd, Eritrea",-0.0012487268518518518,1,Shallow
2011-06-10 18:16:54.400,12.467,47.647,10.0,4.7,"156 km NNW of Las Khorey, Somalia",-1.889001273148148,0,Shallow
2011-06-10 17:46:57.690,12.435,47.609,10.0,4.4,"154 km NNW of Las Khorey, Somalia",-0.02079525462962963,0,Shallow
2011-06-09 19:02:26.970,12.428,47.5,10.0,4.6,"159 km NNW of Las Khorey, Somalia",-0.9475777777777777,0,Shallow
2011-06-02 23:58:46.160,11.672,44.037,10.0,4.0,"87 km ESE of Obock, Djibouti",-6.794222337962964,0,Shallow
2011-06-02 23:21:15.860,12.034,43.889,10.0,4.2,"65 km E of Obock, Djibouti",-0.026045138888888892,0,Shallow
2011-05-31 00:36:20.340,12.409,47.29,10.7,4.5,"169 km NW of Las Khorey, Somalia",-2.9478648148148148,0,Shallow
2011-05-15 05:24:44.570,11.957,44.348,10.0,4.0,"115 km E of Obock, Djibouti",-15.799719560185185,0,Shallow
2011-04-19 09:37:54.750,11.819,44.023,10.0,4.7,"81 km ESE of Obock, Djibouti",-25.82418773148148,0,Shallow
2011-04-19 09:08:03.160,11.923,43.992,10.0,4.8,"76 km E of Obock, Djibouti",-0.02073599537037037,0,Shallow
2011-03-31 18:33:38.040,13.17,41.829,6.5,4.5,"85 km S of Edd, Eritrea",-18.607235185185186,0,Shallow
2011-03-31 02:24:47.920,12.007,43.782,10.0,4.2,"53 km E of Obock, Djibouti",-0.6728023148148149,0,Shallow
2011-03-30 01:42:49.170,11.993,44.061,10.0,4.9,"84 km E of Obock, Djibouti",-1.0291521990740742,0,Shallow
2011-03-30 01:27:52.380,11.825,44.047,10.0,4.4,"84 km E of Obock, Djibouti",-0.010379513888888888,0,Shallow
2011-03-19 20:08:10.360,6.659,38.521,10.0,5.0,"13 km ENE of Wendo, Ethiopia",-10.222014120370371,1,Shallow
2011-03-13 20:16:44.430,11.902,44.086,10.0,4.1,"87 km E of Obock, Djibouti",-5.994050115740741,0,Shallow
2011-03-13 15:35:00.220,11.865,44.006,10.0,4.9,"78 km E of Obock, Djibouti",-0.1956505787037037,0,Shallow
2011-03-13 14:08:09.310,11.852,44.024,10.0,4.3,"81 km E of Obock, Djibouti",-0.06031145833333333,0,Shallow
2011-02-25 22:29:51.780,11.649,44.282,10.0,4.2,"113 km ESE of Obock, Djibouti",-15.651591782407408,0,Shallow
2011-02-19 15:02:35.210,11.817,44.207,10.0,4.0,"101 km E of Obock, Djibouti",-6.310608449074073,0,Shallow
2011-02-19 11:19:44.350,11.654,44.119,10.0,4.3,"96 km ENE of Loyada, Djibouti",-0.15475532407407408,0,Shallow
2011-02-18 19:29:24.990,11.682,44.137,10.0,4.7,"97 km ESE of Obock, Djibouti",-0.6599462962962963,0,Shallow
2011-02-18 12:27:16.360,11.621,44.18,10.0,4.2,"102 km E of Loyada, Djibouti",-0.29315543981481484,0,Shallow
2011-02-18 03:02:21.440,11.85,44.093,10.0,4.3,"88 km E of Obock, Djibouti",-0.3923023148148148,0,Shallow
2011-02-17 21:57:30.670,11.752,44.139,10.0,4.0,"95 km ESE of Obock, Djibouti",-0.21169872685185187,0,Shallow
2011-02-17 21:03:23.530,11.723,44.136,10.0,4.1,"96 km ESE of Obock, Djibouti",-0.03758263888888889,0,Shallow
2011-02-17 11:33:55.350,11.63,44.104,10.0,4.4,"94 km ENE of Loyada, Djibouti",-0.3954650462962963,0,Shallow
2011-02-12 17:18:22.910,11.882,44.016,10.0,4.3,"79 km E of Obock, Djibouti",-4.76079212962963,0,Shallow
2011-02-01 11:24:32.030,11.778,43.957,10.0,4.8,"75 km ESE of Obock, Djibouti",-11.245727777777779,0,Shallow
2011-01-30 03:48:34.110,11.944,43.868,10.0,4.8,"63 km E of Obock, Djibouti",-2.3166425925925926,0,Shallow
2011-01-30 02:28:43.060,11.991,44.033,10.0,5.0,"81 km E of Obock, Djibouti",-0.0554519675925926,1,Shallow
2011-01-30 02:18:16.920,11.676,44.059,10.0,4.1,"89 km ESE of Obock, Djibouti",-0.0072469907407407405,0,Shallow
2011-01-18 17:02:29.200,11.988,43.986,10.0,4.4,"76 km E of Obock, Djibouti",-11.385968981481481,0,Shallow
2011-01-18 16:35:54.660,11.9,44.07,10.0,4.8,"85 km E of Obock, Djibouti",-0.018455324074074075,0,Shallow
2011-01-16 05:37:51.380,11.844,44.004,10.0,4.2,"79 km E of Obock, Djibouti",-2.4569824074074074,0,Shallow
2011-01-16 04:42:10.360,11.738,44.072,10.0,4.0,"89 km ESE of Obock, Djibouti",-0.03866921296296296,0,Shallow
2011-01-10 02:29:57.570,12.036,43.985,10.0,5.1,"76 km E of Obock, Djibouti",-6.0918146990740745,1,Shallow
2010-12-31 22:04:44.350,11.884,44.059,10.0,4.8,"84 km E of Obock, Djibouti",-9.184180787037036,0,Shallow
2010-12-31 18:09:32.050,11.871,44.001,10.0,4.7,"78 km E of Obock, Djibouti",-0.16333680555555555,0,Shallow
2010-12-29 18:34:34.470,11.715,44.016,10.0,4.3,"84 km ESE of Obock, Djibouti",-1.9826108796296296,0,Shallow
2010-12-21 17:16:40.610,12.0,43.845,10.0,4.5,"60 km E of Obock, Djibouti",-8.054095601851852,0,Shallow
2010-12-19 19:24:35.940,12.029,44.012,10.0,4.6,"79 km E of Obock, Djibouti",-1.9111651620370371,0,Shallow
2010-12-19 12:14:24.510,7.521,37.839,10.0,5.1,"3 km SSW of Hosa’ina, Ethiopia",-0.2987434027777778,1,Shallow
2010-12-18 02:09:36.720,11.502,44.143,10.0,4.0,"97 km E of Loyada, Djibouti",-1.4199975694444444,0,Shallow
2010-12-15 06:53:00.660,11.836,44.041,10.0,4.0,"83 km E of Obock, Djibouti",-2.803195138888889,0,Shallow
2010-12-12 20:09:00.170,11.837,43.988,10.0,4.2,"77 km E of Obock, Djibouti",-2.4472278935185185,0,Shallow
2010-12-12 19:59:19.940,11.926,43.941,10.0,4.0,"71 km E of Obock, Djibouti",-0.006715625,0,Shallow
2010-12-11 14:06:25.480,11.927,43.983,10.0,5.0,"75 km E of Obock, Djibouti",-1.2450747685185186,1,Shallow
2010-12-11 14:02:17.360,11.911,43.996,10.0,4.4,"77 km E of Obock, Djibouti",-0.0028717592592592592,0,Shallow
2010-12-06 12:55:06.020,11.925,44.1,10.0,4.7,"88 km E of Obock, Djibouti",-5.046659027777778,0,Shallow
2010-12-06 11:34:46.330,11.888,44.031,10.0,4.5,"81 km E of Obock, Djibouti",-0.05578344907407407,0,Shallow
2010-12-05 02:34:56.010,11.898,44.024,10.0,4.4,"80 km E of Obock, Djibouti",-1.3748879629629631,0,Shallow
2010-12-05 02:31:50.270,11.656,44.068,10.0,4.3,"91 km ENE of Loyada, Djibouti",-0.0021497685185185187,0,Shallow
2010-12-05 01:07:29.430,12.017,43.971,10.0,4.3,"74 km E of Obock, Djibouti",-0.058574537037037036,0,Shallow
2010-12-02 13:30:47.390,11.866,44.06,10.0,4.3,"84 km E of Obock, Djibouti",-2.4838199074074074,0,Shallow
2010-11-30 11:05:50.830,11.919,43.84,10.0,4.0,"60 km E of Obock, Djibouti",-2.10065462962963,0,Shallow
2010-11-30 09:34:21.500,11.955,43.966,10.0,4.4,"73 km E of Obock, Djibouti",-0.06353391203703704,0,Shallow
2010-11-27 19:05:03.480,12.003,43.947,10.0,4.8,"71 km E of Obock, Djibouti",-2.603680787037037,0,Shallow
2010-11-27 18:22:34.820,11.596,43.925,10.0,4.8,"74 km ENE of Loyada, Djibouti",-0.029498379629629628,0,Shallow
2010-11-25 22:41:16.480,11.869,44.036,10.0,4.7,"82 km E of Obock, Djibouti",-1.8203511574074074,0,Shallow
2010-11-25 13:43:57.460,11.971,43.984,10.0,4.3,"75 km E of Obock, Djibouti",-0.37313680555555556,0,Shallow
2010-11-25 07:11:05.690,11.782,44.049,10.0,4.6,"85 km ESE of Obock, Djibouti",-0.272821412037037,0,Shallow
2010-11-24 19:09:10.150,11.923,44.01,10.0,4.0,"78 km E of Obock, Djibouti",-0.5013372685185186,0,Shallow
2010-11-24 13:36:18.580,11.968,44.043,10.0,4.6,"82 km E of Obock, Djibouti",-0.23115243055555557,0,Shallow
2010-11-24 08:20:47.110,11.889,43.853,10.0,4.1,"62 km E of Obock, Djibouti",-0.21911423611111114,0,Shallow
2010-11-23 20:40:08.880,10.239,42.775,10.0,4.1,"77 km WNW of Baki, Somalia",-0.486553587962963,0,Shallow
2010-11-23 14:31:36.440,11.923,43.686,10.0,4.4,"43 km E of Obock, Djibouti",-0.2559310185185185,0,Shallow
2010-11-23 04:47:08.040,11.722,43.782,10.0,4.1,"60 km ESE of Obock, Djibouti",-0.40588425925925925,0,Shallow
2010-11-22 22:03:21.380,11.812,43.796,0.6,4.6,"57 km ESE of Obock, Djibouti",-0.2804011574074074,0,Shallow
2010-11-22 15:10:02.350,11.904,43.903,10.0,4.1,"67 km E of Obock, Djibouti",-0.2870258101851852,0,Shallow
2010-11-21 22:26:14.390,12.023,44.136,14.7,4.9,"92 km E of Obock, Djibouti",-0.6970828703703703,0,Shallow
2010-11-21 22:12:24.940,11.519,44.051,10.0,4.7,"87 km E of Loyada, Djibouti",-0.00960011574074074,0,Shallow
2010-11-20 23:38:34.950,11.928,43.973,10.0,4.8,"74 km E of Obock, Djibouti",-0.9401619212962964,0,Shallow
2010-11-20 23:28:57.060,11.798,43.961,10.0,4.0,"75 km ESE of Obock, Djibouti",-0.006688541666666666,0,Shallow
2010-11-20 11:53:57.220,12.012,43.925,10.0,4.5,"69 km E of Obock, Djibouti",-0.482637037037037,0,Shallow
2010-11-20 01:55:27.700,11.827,44.018,10.0,4.6,"80 km E of Obock, Djibouti",-0.41561944444444443,0,Shallow
2010-11-20 01:55:10.070,11.791,44.014,10.0,4.2,"81 km ESE of Obock, Djibouti",-0.0002040509259259259,0,Shallow
2010-11-18 02:25:51.370,11.922,43.947,10.0,4.8,"71 km E of Obock, Djibouti",-1.9786886574074076,0,Shallow
2010-11-18 01:56:53.670,12.009,43.986,10.0,5.0,"76 km E of Obock, Djibouti",-0.02011226851851852,1,Shallow
2010-11-17 20:45:37.120,11.992,43.943,10.0,4.5,"71 km E of Obock, Djibouti",-0.21616377314814814,0,Shallow
2010-11-17 20:28:29.820,11.93,44.115,10.0,4.8,"90 km E of Obock, Djibouti",-0.011890046296296296,0,Shallow
2010-11-17 08:29:59.460,11.734,43.899,10.0,4.0,"71 km ESE of Obock, Djibouti",-0.49896250000000003,0,Shallow
2010-11-17 01:45:11.000,12.142,43.535,10.0,4.2,"33 km NE of Obock, Djibouti",-0.2811164351851852,0,Shallow
2010-11-16 22:58:35.170,11.791,43.981,10.0,4.8,"77 km ESE of Obock, Djibouti",-0.11569247685185186,0,Shallow
2010-11-16 22:53:36.920,11.843,43.949,8.8,4.7,"73 km E of Obock, Djibouti",-0.0034519675925925924,0,Shallow
2010-11-16 17:38:23.260,11.653,43.962,10.0,4.6,"80 km ENE of Loyada, Djibouti",-0.21890810185185186,0,Shallow
2010-11-16 17:37:23.310,11.911,44.042,10.0,4.6,"82 km E of Obock, Djibouti",-0.0006938657407407408,0,Shallow
2010-11-16 15:51:27.090,12.03,44.0,10.0,4.9,"77 km E of Obock, Djibouti",-0.07356736111111112,0,Shallow
2010-11-16 02:06:55.290,11.945,43.973,10.0,5.1,"74 km E of Obock, Djibouti",-0.5725902777777778,1,Shallow
2010-11-16 02:05:20.980,12.0,43.961,10.0,4.8,"73 km E of Obock, Djibouti",-0.001091550925925926,0,Shallow
2010-11-15 23:35:29.250,11.89,43.988,10.0,4.7,"76 km E of Obock, Djibouti",-0.10407094907407406,0,Shallow
2010-11-15 23:29:29.760,11.765,43.833,10.0,4.6,"63 km ESE of Obock, Djibouti",-0.004160763888888889,0,Shallow
2010-11-15 20:44:07.640,11.983,43.824,10.0,4.7,"58 km E of Obock, Djibouti",-0.11483935185185186,0,Shallow
2010-11-15 19:48:06.810,11.873,43.843,10.0,4.5,"61 km E of Obock, Djibouti",-0.03889849537037037,0,Shallow
2010-11-15 19:02:44.890,11.676,43.952,10.0,4.3,"79 km ESE of Obock, Djibouti",-0.03150370370370371,0,Shallow
2010-11-15 18:37:02.440,11.824,43.937,10.0,4.8,"72 km ESE of Obock, Djibouti",-0.017852430555555555,0,Shallow
2010-11-15 17:54:05.270,11.947,43.941,10.0,4.3,"71 km E of Obock, Djibouti",-0.029828356481481483,0,Shallow
2010-11-15 13:46:26.590,11.764,43.88,10.0,4.4,"68 km ESE of Obock, Djibouti",-0.17197546296296295,0,Shallow
2010-11-15 13:44:52.890,11.757,43.914,10.0,4.6,"72 km ESE of Obock, Djibouti",-0.0010844907407407407,0,Shallow
2010-11-15 13:37:49.840,12.014,43.946,10.0,4.3,"71 km E of Obock, Djibouti",-0.004896412037037037,0,Shallow
2010-11-15 13:27:19.280,11.382,43.514,10.0,4.0,"29 km ESE of Loyada, Djibouti",-0.007298148148148147,0,Shallow
2010-11-15 11:12:19.760,11.764,43.468,10.0,4.6,"29 km SE of Obock, Djibouti",-0.09374444444444445,0,Shallow
2010-11-15 09:23:25.630,11.938,43.937,10.0,4.2,"70 km E of Obock, Djibouti",-0.07562650462962964,0,Shallow
2010-11-15 07:36:06.920,11.934,44.001,10.0,5.0,"77 km E of Obock, Djibouti",-0.07452210648148148,1,Shallow
2010-11-15 07:13:05.220,11.966,43.916,10.0,4.3,"68 km E of Obock, Djibouti",-0.015991898148148147,0,Shallow
2010-11-15 07:09:07.290,11.938,43.881,10.0,4.6,"64 km E of Obock, Djibouti",-0.0027538194444444446,0,Shallow
2010-11-15 05:53:36.590,11.464,43.509,10.0,4.0,"27 km E of Loyada, Djibouti",-0.052438657407407406,0,Shallow
